819,36,Simone de Beauvoir,15,medium leash,leash,paypal,9,27.27,2024-01-12 07:54:09,United States,San Antonio,petsmart.com,5943935026,True,
820,37,Slavoj Zizek,7,antibiotics,meds,credit_card,15,21.85,2024-02-29 08:04:25,Canada,Toronto,chewy.com,4153242917,True,
821,32,Hannah Arendt,15,medium leash,leash,apple_pay,8,27.27,2024-02-08 04:38:38,United States,Virginia Beach,onpdg.com,2730114930,True,
822,50,Harry Wallace,10,vaccines,meds,paypal,6,48.81,2024-01-19 01:21:02,United States,St. George,chewy.com,1379941795,True,
823,7,Plato,4,small crate,crates,apple_pay,10,92.76,2024-02-25 06:08:00,Mexico,Tijuana,onpdg.com,6185741263,True,
824,28,Henry Kissinger,6,large crate,crates,credit_card,10,136.39,2024-01-15 13:10:21,United States,Flagstaff,petsmart.com,2760779799,True,
825,8,Elizabeth Warren,4,small dog,food,credit_card,8,22.23,2024-02-08 01:05:02,United States,Los Angeles,petsmart.com,4532793229,True,
826,18,George H.W. Bush,5,medium bed,bed,apple_pay,5,51.93,2024-01-25 17:53:42,United States,Tulsa,onpdg.com,5167153763,True,
827,1,Edward Said,15,medium leash,leash,apple_pay,1,27.27,2024-01-17 08:26:41,United States,Carson City,onpdg.com,9220087357,True,
828,40,Gilles Deleuze,5,medium dog,food,paypal,5,46.81,2024-02-03 17:45:14,Mexico,Ensenada,amazon.com,2938245224,True,
829,47,Angela Davis,6,large bed,bed,google_pay,9,82.12,2024-02-27 03:25:05,Canada,Vancouver,onpdg.com,5108146770,True,
830,28,Henry Kissinger,14,short leash,leash,paypal,6,12.9,2024-02-12 12:13:48,United States,Flagstaff,petsmart.com,9517071099,True,
831,6,Jean-Paul Sartre,4,small dog,food,apple_pay,8,22.23,2024-02-10 09:16:53,United States,Flagstaff,chewy.com,7870668757,True,
832,2,Judith Butler,1,chew toy,toy,paypal,6,10.25,2024-02-12 09:24:12,Canada,Toronto,chewy.com,1534302093,True,
833,5,Charles Darwin,10,vaccines,meds,paypal,2,48.81,2024-02-27 19:29:42,United States,Pocatello,chewy.com,1133662374,True,
834,6,Jean-Paul Sartre,16,long leash,leash,apple_pay,7,19.42,2024-01-05 08:14:04,United States,Flagstaff,petsmart.com,9807196442,True,
835,45,Greta Thunberg,9,anti viral,meds,paypal,14,43.91,2024-02-01 18:25:52,Mexico,Guadalajara,chewy.com,8266292030,True,
836,12,Harry Wallace,10,vaccines,meds,credit_card,11,48.81,2024-02-02 14:15:00,United States,San Diego,petsmart.com,6420951455,True,
837,30,Emma Goldman,6,large crate,crates,credit_card,2,136.39,2024-02-03 22:32:05,United States,Portland,onpdg.com,3983979079,True,
838,40,Gilles Deleuze,14,short leash,leash,google_pay,7,12.9,2024-01-08 03:02:37,Mexico,Ensenada,petsmart.com,3512438096,True,
839,22,Noam Chomsky,9,anti viral,meds,apple_pay,12,43.91,2024-01-22 21:47:50,United States,Moscow,amazon.com,2270716805,True,
840,27,Bill Clinton,6,large crate,crates,apple_pay,5,136.39,2024-01-24 16:00:03,United States,Scottsdale,onpdg.com,1721128401,True,
841,3,Isaac Newton,8,diet pills,meds,google_pay,10,58.49,2024-02-05 02:27:31,United States,Caldwell,chewy.com,7348923366,True,
842,40,Gilles Deleuze,6,large crate,crates,google_pay,0,136.39,2024-01-27 13:14:15,Mexico,Ensenada,amazon.com,5017054133,True,
843,12,Harry Wallace,6,large bed,bed,paypal,9,82.12,2024-01-25 18:33:28,United States,San Diego,onpdg.com,3543015133,True,
844,17,Noam Chomsky,6,large dog,food,paypal,13,30.93,2024-02-22 13:37:21,United States,San Bernadino,chewy.com,9198536030,True,
845,8,Elizabeth Warren,5,medium crate,crates,google_pay,15,76.5,2024-02-13 10:49:49,United States,Los Angeles,amazon.com,4601126734,True,
846,18,George H.W. Bush,15,medium leash,leash,google_pay,7,27.27,2024-02-14 14:45:14,United States,Tulsa,onpdg.com,9094904136,True,
847,10,Isaac Newton,5,medium dog,food,google_pay,2,46.81,2024-02-17 05:46:12,United States,Flagstaff,amazon.com,4297436205,True,
848,2,Judith Butler,8,diet pills,meds,paypal,10,58.49,2024-01-08 16:46:41,Canada,Toronto,chewy.com,6988208477,True,
849,43,Henry Kissinger,15,medium leash,leash,credit_card,12,27.27,2024-01-02 06:23:28,United States,Portland,petsmart.com,9126882758,True,
850,8,Elizabeth Warren,2,rope,toy,paypal,15,12.6,2024-01-11 23:13:01,United States,Los Angeles,petsmart.com,2338223371,True,
851,47,Angela Davis,2,rope,toy,google_pay,2,12.6,2024-01-26 07:45:29,Canada,Vancouver,chewy.com,1784837787,True,
852,10,Isaac Newton,4,small dog,food,google_pay,15,22.23,2024-02-13 17:54:59,United States,Flagstaff,petsmart.com,8517995618,True,
853,23,Slavoj Zizek,4,small dog,food,google_pay,13,22.23,2024-01-02 16:06:41,United States,Tulsa,petsmart.com,2754543367,True,
854,17,Noam Chomsky,6,large bed,bed,paypal,4,82.12,2024-02-04 18:00:39,United States,San Bernadino,onpdg.com,1424502103,True,
855,46,Greta Thunberg,6,large bed,bed,paypal,9,82.12,2024-02-13 17:15:49,United States,Tampa,onpdg.com,3855046681,True,
856,7,Plato,16,long leash,leash,paypal,2,19.42,2024-01-17 07:20:05,Mexico,Tijuana,onpdg.com,9888592659,True,
857,45,Greta Thunberg,1,chew toy,toy,credit_card,5,10.25,2024-01-01 05:19:02,Mexico,Guadalajara,petsmart.com,1957166723,True,
858,23,Slavoj Zizek,6,large crate,crates,credit_card,13,136.39,2024-01-05 23:40:10,United States,Tulsa,petsmart.com,3249345982,True,
859,40,Gilles Deleuze,1,chew toy,toy,apple_pay,4,10.25,2024-02-25 06:51:21,Mexico,Ensenada,chewy.com,7026279969,True,
860,14,Emma Goldman,7,antibiotics,meds,apple_pay,3,21.85,2024-02-02 19:55:39,Mexico,Puerto Vallarta,amazon.com,8156608732,True,
861,50,Harry Wallace,6,large dog,food,google_pay,0,30.93,2024-02-23 07:46:19,United States,St. George,amazon.com,8514360148,True,
862,14,Emma Goldman,14,short leash,leash,credit_card,8,12.9,2024-02-25 00:13:45,Mexico,Puerto Vallarta,onpdg.com,9880427268,True,
863,23,Slavoj Zizek,16,long leash,leash,google_pay,3,19.42,2024-02-29 16:21:11,United States,Tulsa,onpdg.com,5696361482,True,
864,27,Bill Clinton,4,small bed,bed,google_pay,7,58.3,2024-02-03 15:08:58,United States,Scottsdale,onpdg.com,4177481927,True,
865,32,Hannah Arendt,3,stuffed animal,toy,credit_card,2,12.01,2024-01-25 10:51:38,United States,Virginia Beach,chewy.com,3934872469,True,
866,4,Marie Curie,6,large crate,crates,google_pay,10,136.39,2024-01-30 18:29:48,Mexico,Oaxaca,onpdg.com,2351211459,True,
867,21,Simone de Beauvoir,6,large crate,crates,paypal,3,136.39,2024-01-02 07:11:25,United States,Winston-Salem,onpdg.com,9723995520,True,
868,8,Elizabeth Warren,16,long leash,leash,credit_card,2,19.42,2024-02-21 05:33:03,United States,Los Angeles,onpdg.com,6951775557,True,
869,20,Rosa Luxemburg,14,short leash,leash,paypal,9,12.9,2024-01-14 11:01:32,United States,Carson City,amazon.com,9676824075,True,
870,17,Noam Chomsky,6,large bed,bed,credit_card,3,82.12,2024-01-15 17:23:09,United States,San Bernadino,onpdg.com,6843128327,True,
871,22,Noam Chomsky,10,vaccines,meds,credit_card,13,48.81,2024-01-21 09:22:50,United States,Moscow,amazon.com,4291166527,True,
872,25,Bill Clinton,8,diet pills,meds,paypal,1,58.49,2024-02-05 10:06:00,United States,Flagstaff,amazon.com,2157553853,True,
873,35,George W. Bush,5,medium bed,bed,apple_pay,2,51.93,2024-01-20 21:31:30,United States,Phoenix,onpdg.com,3989749309,True,
874,20,Rosa Luxemburg,10,vaccines,meds,paypal,8,48.81,2024-02-14 21:59:41,United States,Carson City,petsmart.com,9273271726,True,
875,40,Gilles Deleuze,9,anti viral,meds,credit_card,6,43.91,2024-02-12 12:13:34,Mexico,Ensenada,chewy.com,8738447030,True,
876,24,Jean-Paul Sartre,15,medium leash,leash,apple_pay,5,27.27,2024-02-25 00:56:33,Mexico,Puerto Vallarta,amazon.com,7669078668,True,
877,29,Simone de Beauvoir,14,short leash,leash,credit_card,10,12.9,2024-02-18 03:30:21,United States,San Antonio,petsmart.com,3938741860,True,
878,4,Marie Curie,9,anti viral,meds,paypal,14,43.91,2024-01-03 04:28:06,Mexico,Oaxaca,chewy.com,9400184580,True,
879,15,Socrates,14,short leash,leash,apple_pay,6,12.9,2024-02-18 10:46:36,United States,Las Vegas,amazon.com,9777616453,True,
880,49,Ronald Reagan,4,small dog,food,google_pay,0,22.23,2024-02-22 02:16:17,United States,Ogden,petsmart.com,7498373027,True,
881,33,Noam Chomsky,6,large dog,food,apple_pay,1,30.93,2024-02-11 20:14:29,United States,Tampa,petsmart.com,9483257445,True,
882,13,Sigmund Freud,16,long leash,leash,credit_card,1,19.42,2024-02-24 13:54:14,United States,Phoenix,onpdg.com,1242853913,True,
883,43,Henry Kissinger,6,large crate,crates,credit_card,9,136.39,2024-01-30 15:39:34,United States,Portland,onpdg.com,5545706950,True,
884,30,Emma Goldman,4,small crate,crates,credit_card,15,92.76,2024-02-15 11:07:32,United States,Portland,petsmart.com,4647068159,True,
885,35,George W. Bush,15,medium leash,leash,apple_pay,15,27.27,2024-02-25 12:38:38,United States,Phoenix,amazon.com,4965045213,True,
886,38,Plato,5,medium crate,crates,google_pay,6,76.5,2024-01-23 21:45:51,United States,Pocatello,petsmart.com,5745036720,True,
887,44,Gilles Deleuze,10,vaccines,meds,apple_pay,9,48.81,2024-02-26 21:39:01,United States,Henderson,chewy.com,8359430621,True,
888,9,Aristotle,1,chew toy,toy,apple_pay,3,10.25,2024-02-13 19:04:49,United States,Twin Falls,amazon.com,4545034689,True,
889,4,Marie Curie,4,small crate,crates,paypal,1,92.76,2024-03-02 02:10:48,Mexico,Oaxaca,amazon.com,4958915967,True,
890,23,Slavoj Zizek,16,long leash,leash,apple_pay,14,19.42,2024-02-17 09:57:30,United States,Tulsa,onpdg.com,6761981314,True,
891,30,Emma Goldman,5,medium crate,crates,google_pay,5,76.5,2024-02-26 19:48:00,United States,Portland,amazon.com,6321940414,True,
892,1,Edward Said,4,small bed,bed,google_pay,11,58.3,2024-01-31 11:57:57,United States,Carson City,onpdg.com,4562395594,True,
893,37,Slavoj Zizek,15,medium leash,leash,google_pay,4,27.27,2024-02-17 09:41:39,Canada,Toronto,onpdg.com,5360269150,True,
894,33,Noam Chomsky,5,medium bed,bed,google_pay,10,51.93,2024-01-31 03:39:56,United States,Tampa,petsmart.com,7053844440,True,
895,50,Harry Wallace,10,vaccines,meds,google_pay,1,48.81,2024-02-11 06:14:51,United States,St. George,chewy.com,4689321397,True,
896,5,Charles Darwin,6,large dog,food,paypal,3,30.93,2024-02-18 22:15:29,United States,Pocatello,chewy.com,1621512031,True,
897,2,Judith Butler,15,medium leash,leash,paypal,15,27.27,2024-03-02 21:47:23,Canada,Toronto,amazon.com,7380895939,True,
898,8,Elizabeth Warren,4,small bed,bed,google_pay,10,58.3,2024-01-21 05:38:22,United States,Los Angeles,petsmart.com,4500151594,True,
899,48,Henry Kissinger,4,small crate,crates,apple_pay,1,92.76,2024-01-02 20:17:00,Mexico,Guadalajara,petsmart.com,6458126165,True,
900,31,Henry Kissinger,5,medium bed,bed,google_pay,1,51.93,2024-02-17 17:27:47,United States,San Francisco,onpdg.com,7139829553,True,
901,29,Simone de Beauvoir,5,medium dog,food,apple_pay,13,46.81,2024-02-12 10:53:27,United States,San Antonio,chewy.com,8724553467,True,
902,39,Charles Darwin,14,short leash,leash,google_pay,7,12.9,2024-01-14 06:32:43,United States,Santa Ana,petsmart.com,This is a bad row,True,
903,23,Slavoj Zizek,7,antibiotics,meds,google_pay,4,21.85,2024-01-14 00:40:11,United States,Tulsa,chewy.com,9407067276,True,
904,46,Greta Thunberg,9,anti viral,meds,credit_card,12,43.91,2024-02-24 11:15:51,United States,Tampa,chewy.com,1547770307,True,
905,25,Bill Clinton,5,medium bed,bed,paypal,13,51.93,2024-02-17 20:41:47,United States,Flagstaff,onpdg.com,5741362806,True,
906,13,Sigmund Freud,4,small bed,bed,apple_pay,3,58.3,2024-01-23 08:08:29,United States,Phoenix,amazon.com,1202769321,True,
907,17,Noam Chomsky,8,diet pills,meds,google_pay,7,58.49,2024-01-12 15:18:45,United States,San Bernadino,amazon.com,2673708090,True,
908,12,Harry Wallace,5,medium crate,crates,apple_pay,9,76.5,2024-02-26 07:40:08,United States,San Diego,petsmart.com,2199650476,True,
909,31,Henry Kissinger,8,diet pills,meds,google_pay,11,58.49,2024-01-05 13:37:35,United States,San Francisco,petsmart.com,9619650593,True,
910,21,Simone de Beauvoir,1,chew toy,toy,apple_pay,15,10.25,2024-02-23 01:08:01,United States,Winston-Salem,chewy.com,2915136858,True,
911,8,Elizabeth Warren,6,large bed,bed,paypal,12,82.12,2024-02-28 02:06:13,United States,Los Angeles,onpdg.com,6104301712,True,
912,43,Henry Kissinger,5,medium bed,bed,credit_card,2,51.93,2024-02-28 00:01:28,United States,Portland,onpdg.com,1231227182,True,
913,5,Charles Darwin,9,anti viral,meds,google_pay,3,43.91,2024-01-07 15:05:14,United States,Pocatello,chewy.com,3075212321,True,
914,47,Angela Davis,5,medium crate,crates,apple_pay,7,76.5,2024-01-02 00:05:59,Canada,Vancouver,amazon.com,1422079313,True,
915,24,Jean-Paul Sartre,6,large dog,food,paypal,10,30.93,2024-01-19 08:34:06,Mexico,Puerto Vallarta,chewy.com,3005363674,True,
916,16,Simone de Beauvoir,5,medium bed,bed,google_pay,11,51.93,2024-02-20 03:53:44,United States,Pocatello,petsmart.com,3923776636,True,
917,1,Edward Said,3,stuffed animal,toy,apple_pay,9,12.01,2024-02-08 22:55:56,United States,Carson City,petsmart.com,8098186144,True,
918,28,Henry Kissinger,6,large dog,food,apple_pay,10,30.93,2024-01-26 07:51:01,United States,Flagstaff,chewy.com,4820694865,True,
919,36,Simone de Beauvoir,6,large crate,crates,credit_card,12,136.39,2024-02-18 22:54:19,United States,San Antonio,onpdg.com,1466684221,True,
920,40,Gilles Deleuze,1,chew toy,toy,paypal,9,10.25,2024-01-04 17:55:37,Mexico,Ensenada,chewy.com,7389066127,True,
921,29,Simone de Beauvoir,9,anti viral,meds,google_pay,7,43.91,2024-02-10 23:00:56,United States,San Antonio,chewy.com,1899925938,True,
922,15,Socrates,4,small dog,food,paypal,15,22.23,2024-02-22 20:03:05,United States,Las Vegas,petsmart.com,8707057421,True,
923,40,Gilles Deleuze,8,diet pills,meds,credit_card,12,58.49,2024-02-04 10:02:34,Mexico,Ensenada,chewy.com,6407433993,True,
924,16,Simone de Beauvoir,1,chew toy,toy,google_pay,4,10.25,2024-03-02 17:45:52,United States,Pocatello,chewy.com,2702185170,True,
925,23,Slavoj Zizek,5,medium crate,crates,apple_pay,2,76.5,2024-02-18 00:49:03,United States,Tulsa,petsmart.com,6053423202,True,
926,19,Louis Pasteur,16,long leash,leash,apple_pay,2,19.42,2024-02-07 13:32:50,United States,Las Vegas,onpdg.com,2976292673,True,
927,5,Charles Darwin,2,rope,toy,google_pay,1,12.6,2024-02-08 21:06:31,United States,Pocatello,amazon.com,3799635848,True,
928,46,Greta Thunberg,4,small bed,bed,google_pay,11,58.3,2024-02-18 21:06:24,United States,Tampa,petsmart.com,3535642134,True,
929,11,Charles Darwin,4,small dog,food,credit_card,10,22.23,2024-01-13 06:10:56,United States,Sedona,chewy.com,3799496543,True,
930,11,Charles Darwin,16,long leash,leash,paypal,13,19.42,2024-02-13 01:37:00,United States,Sedona,amazon.com,9495600916,True,
931,20,Rosa Luxemburg,3,stuffed animal,toy,google_pay,6,12.01,2024-02-11 05:02:07,United States,Carson City,chewy.com,2200527797,True,
932,45,Greta Thunberg,5,medium bed,bed,credit_card,3,51.93,2024-02-18 10:03:31,Mexico,Guadalajara,petsmart.com,9494276927,True,
933,12,Harry Wallace,16,long leash,THisISN't a GoOd RoW,google_pay,4,19.42,2024-01-15 10:14:10,United States,San Diego,onpdg.com,6604332191,True,
934,17,Noam Chomsky,16,long leash,leash,paypal,6,19.42,2024-02-08 16:23:12,United States,San Bernadino,amazon.com,9921783379,True,
935,38,Plato,9,anti viral,meds,paypal,0,43.91,2024-01-20 04:29:12,United States,Pocatello,petsmart.com,4593367098,True,
936,34,Slavoj Zizek,9,anti viral,meds,credit_card,4,43.91,2024-02-28 05:50:34,United States,Los Angeles,chewy.com,7397949363,True,
937,16,Simone de Beauvoir,1,chew toy,toy,paypal,15,10.25,2024-03-01 05:59:34,United States,Pocatello,petsmart.com,5462749576,True,
938,41,Bernie Sanders,2,rope,toy,google_pay,7,12.6,2024-01-09 06:02:13,United States,Los Angeles,chewy.com,1916037338,True,
939,13,Sigmund Freud,7,antibiotics,meds,credit_card,11,21.85,2024-02-07 20:26:34,United States,Phoenix,amazon.com,7732814316,True,
940,42,Gilles Deleuze,15,medium leash,leash,apple_pay,12,27.27,2024-01-13 08:29:41,United States,St. George,amazon.com,4775355683,True,
941,46,Greta Thunberg,14,short leash,leash,credit_card,5,12.9,2024-02-21 13:13:47,United States,Tampa,amazon.com,1101010897,True,
942,27,Bill Clinton,1,chew toy,toy,credit_card,3,10.25,2024-01-02 07:45:30,United States,Scottsdale,amazon.com,6138519062,True,
943,35,George W. Bush,15,medium leash,leash,apple_pay,2,27.27,2024-01-16 00:22:29,United States,Phoenix,petsmart.com,7692397760,True,
944,38,Plato,16,long leash,leash,google_pay,8,19.42,2024-01-03 20:53:17,United States,Pocatello,amazon.com,5813572551,True,
945,46,Greta Thunberg,1,chew toy,toy,credit_card,8,10.25,2024-02-14 13:20:20,United States,Tampa,petsmart.com,7907700785,True,
946,37,Slavoj Zizek,5,medium crate,crates,google_pay,6,76.5,2024-01-28 15:44:41,Canada,Toronto,onpdg.com,3968869915,True,
947,37,Slavoj Zizek,4,small bed,bed,credit_card,1,58.3,2024-01-27 01:00:35,Canada,Toronto,amazon.com,2508647320,True,
948,40,Gilles Deleuze,10,vaccines,meds,credit_card,1,48.81,2024-01-24 23:14:26,Mexico,Ensenada,amazon.com,5192570653,True,
949,47,Angela Davis,6,large bed,bed,paypal,12,82.12,2024-01-26 05:31:00,Canada,Vancouver,onpdg.com,3222872301,True,
950,41,Bernie Sanders,5,medium bed,bed,paypal,3,51.93,2024-02-08 21:39:57,United States,Los Angeles,onpdg.com,2988860295,True,
951,11,Charles Darwin,3,stuffed animal,toy,google_pay,6,12.01,2024-01-14 15:56:53,United States,Sedona,chewy.com,5942358092,True,
952,19,Louis Pasteur,1,chew toy,toy,paypal,4,10.25,2024-01-01 20:53:35,United States,Las Vegas,chewy.com,1356996018,True,
953,47,Angela Davis,16,long leash,leash,credit_card,14,19.42,2024-02-20 19:06:12,Canada,Vancouver,onpdg.com,6868276491,True,
954,15,Socrates,1,chew toy,toy,apple_pay,4,10.25,2024-01-04 01:56:49,United States,Las Vegas,amazon.com,2822469874,True,
955,34,Slavoj Zizek,6,large dog,food,google_pay,3,30.93,2024-01-26 15:09:53,United States,Los Angeles,amazon.com,7278336475,True,
956,11,Charles Darwin,10,vaccines,meds,paypal,1,48.81,2024-02-19 00:28:09,United States,Sedona,amazon.com,8022900739,True,
957,49,Ronald Reagan,4,small dog,food,paypal,6,22.23,2024-01-12 12:25:51,United States,Ogden,chewy.com,7666768147,True,
958,11,Charles Darwin,6,large crate,crates,google_pay,1,136.39,2024-01-29 07:06:33,United States,Sedona,amazon.com,4505322225,True,
959,45,Greta Thunberg,1,chew toy,toy,google_pay,12,10.25,2024-02-14 14:10:59,Mexico,Guadalajara,amazon.com,3330159553,True,
960,1,Edward Said,4,small crate,crates,apple_pay,11,92.76,2024-02-22 19:41:51,United States,Carson City,amazon.com,5277086226,True,
961,2,Judith Butler,6,large dog,food,google_pay,14,30.93,2024-01-05 23:47:52,Canada,Toronto,chewy.com,5207912522,True,
962,26,Marie Curie,4,small crate,crates,paypal,11,92.76,2024-02-16 21:34:53,United States,Seattle,amazon.com,3397566871,True,
963,11,Charles Darwin,6,large dog,food,paypal,8,30.93,2024-02-26 06:11:31,United States,Sedona,chewy.com,4711941844,True,
964,14,Emma Goldman,6,large crate,crates,google_pay,2,136.39,2024-02-14 03:48:42,Mexico,Puerto Vallarta,amazon.com,1903694198,True,
965,37,Slavoj Zizek,15,medium leash,leash,credit_card,9,27.27,2024-01-28 17:36:51,Canada,Toronto,petsmart.com,3761289605,False,unable to verify identity
966,11,Charles Darwin,16,long leash,leash,paypal,10,19.42,2024-01-16 03:14:53,United States,Sedona,onpdg.com,6309840074,True,
967,5,Charles Darwin,5,medium bed,bed,apple_pay,3,51.93,2024-02-24 09:06:10,United States,Pocatello,onpdg.com,4343162921,True,
968,20,Rosa Luxemburg,2,rope,toy,google_pay,13,12.6,2024-01-29 18:23:24,United States,Carson City,petsmart.com,5740244587,True,
969,36,Simone de Beauvoir,1,chew toy,toy,credit_card,3,10.25,2024-02-24 07:21:17,United States,San Antonio,chewy.com,6225629470,True,
970,37,Slavoj Zizek,2,rope,toy,apple_pay,7,12.6,2024-02-03 08:07:04,Canada,Toronto,petsmart.com,2810250855,True,
971,9,Aristotle,6,large crate,crates,apple_pay,2,136.39,2024-01-04 16:27:20,United States,Twin Falls,onpdg.com,7426225347,True,
972,21,Simone de Beauvoir,9,anti viral,meds,paypal,14,43.91,2024-02-12 18:19:40,United States,Winston-Salem,amazon.com,8548082526,True,
973,43,Henry Kissinger,6,large dog,food,credit_card,7,30.93,2024-01-23 22:01:10,United States,Portland,chewy.com,6112773127,True,
974,29,Simone de Beauvoir,16,long leash,leash,google_pay,15,19.42,2024-01-30 12:37:01,United States,San Antonio,onpdg.com,1048094372,True,
975,40,Gilles Deleuze,4,small bed,bed,paypal,12,58.3,2024-02-13 06:09:45,Mexico,Ensenada,onpdg.com,8364836035,True,
976,37,Slavoj Zizek,6,large dog,food,paypal,14,30.93,2024-01-01 17:19:11,Canada,Toronto,amazon.com,8601489223,True,
977,15,Socrates,5,medium crate,crates,paypal,2,76.5,2024-02-10 22:15:52,United States,Las Vegas,petsmart.com,5553989257,True,
978,20,Rosa Luxemburg,5,medium crate,crates,paypal,15,76.5,2024-01-14 16:06:58,United States,Carson City,onpdg.com,7622740291,True,
979,25,Bill Clinton,3,stuffed animal,toy,paypal,10,12.01,2024-01-28 19:02:22,United States,Flagstaff,chewy.com,8418085205,True,
980,34,Slavoj Zizek,8,diet pills,meds,paypal,1,58.49,2024-01-29 00:12:58,United States,Los Angeles,chewy.com,2361936913,True,
981,1,Edward Said,14,short leash,leash,google_pay,1,12.9,2024-02-13 20:07:35,United States,Carson City,onpdg.com,7383589645,True,
982,14,Emma Goldman,9,anti viral,meds,credit_card,12,43.91,2024-02-08 20:19:02,Mexico,Puerto Vallarta,amazon.com,4337528181,True,
983,4,Marie Curie,6,large bed,bed,google_pay,9,82.12,2024-02-10 19:02:48,Mexico,Oaxaca,petsmart.com,1924662747,True,
984,30,Emma Goldman,2,rope,toy,google_pay,3,12.6,2024-01-02 00:54:15,United States,Portland,chewy.com,5881046318,True,
985,41,Bernie Sanders,4,small crate,crates,apple_pay,11,92.76,2024-02-17 06:56:29,United States,Los Angeles,petsmart.com,6225907360,True,
986,18,George H.W. Bush,3,stuffed animal,toy,apple_pay,10,12.01,2024-02-19 21:25:36,United States,Tulsa,chewy.com,4675540696,True,
987,36,Simone de Beauvoir,3,stuffed animal,toy,paypal,11,12.01,2024-01-12 20:16:44,United States,San Antonio,chewy.com,6808505269,True,
988,9,Aristotle,1,chew toy,toy,credit_card,2,10.25,2024-02-27 20:40:48,United States,Twin Falls,petsmart.com,4646212841,True,
989,16,Simone de Beauvoir,16,long leash,leash,google_pay,14,19.42,2024-02-28 17:22:18,United States,Pocatello,onpdg.com,8651797255,True,
990,47,Angela Davis,7,antibiotics,meds,google_pay,5,21.85,2024-01-07 05:59:11,Canada,Vancouver,amazon.com,8389524589,True,
991,13,Sigmund Freud,5,medium bed,bed,apple_pay,3,51.93,2024-02-01 19:46:04,United States,Phoenix,onpdg.com,8527521172,True,
992,49,Ronald Reagan,5,medium dog,food,apple_pay,2,46.81,2024-02-14 03:46:21,United States,Ogden,petsmart.com,3884727610,True,
993,19,Louis Pasteur,7,antibiotics,meds,paypal,5,21.85,2024-01-05 00:45:46,United States,Las Vegas,chewy.com,9165356366,True,
994,10,Isaac Newton,14,short leash,leash,apple_pay,9,12.9,2024-01-14 14:31:02,United States,Flagstaff,onpdg.com,4200301607,True,
995,29,Simone de Beauvoir,1,chew toy,toy,apple_pay,6,10.25,2024-01-24 20:17:33,United States,San Antonio,chewy.com,7247989112,True,
996,23,Slavoj Zizek,15,medium leash,leash,google_pay,4,27.27,2024-01-01 07:51:31,United States,Tulsa,petsmart.com,8620725633,True,
997,35,George W. Bush,8,diet pills,meds,google_pay,12,58.49,2024-01-21 01:37:54,United States,Phoenix,chewy.com,5856581216,False,network error
998,37,Slavoj Zizek,14,short leash,leash,paypal,8,12.9,2024-01-10 22:45:28,Canada,Toronto,amazon.com,2770098430,True,
999,23,Slavoj Zizek,5,medium dog,food,credit_card,9,46.81,2024-02-19 23:13:09,United States,Tulsa,chewy.com,2300266378,True,
1000,23,Slavoj Zizek,6,large bed,bed,paypal,1,82.12,2024-02-18 20:43:15,United States,Tulsa,onpdg.com,3488680511,True,
1001,30,Emma Goldman,2,rope,toy,google_pay,14,12.6,2024-02-09 02:06:26,United States,Portland,chewy.com,6623963836,True,
1002,32,Hannah Arendt,5,medium bed,bed,paypal,7,51.93,2024-02-28 07:41:56,United States,Virginia Beach,onpdg.com,4604730198,True,
1003,17,Noam Chomsky,7,antibiotics,meds,paypal,11,21.85,2024-01-06 13:16:02,United States,San Bernadino,chewy.com,3181620667,True,
1004,17,Noam Chomsky,6,large crate,crates,google_pay,11,136.39,2024-02-01 18:11:22,United States,San Bernadino,onpdg.com,1040917978,True,
1005,26,Marie Curie,6,large crate,crates,google_pay,5,136.39,2024-02-29 04:55:18,United States,Seattle,onpdg.com,6801670532,False,unable to verify identity
1006,49,Ronald Reagan,1,chew toy,toy,credit_card,3,10.25,2024-02-16 23:58:14,United States,Ogden,petsmart.com,9829382924,False,unable to verify identity
1007,18,George H.W. Bush,1,chew toy,toy,credit_card,11,10.25,2024-01-29 00:11:44,United States,Tulsa,chewy.com,2872822496,True,
1008,48,Henry Kissinger,14,short leash,leash,credit_card,9,12.9,2024-02-19 10:33:13,Mexico,Guadalajara,amazon.com,2951940047,True,
1009,40,Gilles Deleuze,5,medium dog,food,apple_pay,12,46.81,2024-01-23 19:18:08,Mexico,Ensenada,petsmart.com,7283806969,True,
1010,18,George H.W. Bush,1,chew toy,toy,google_pay,6,10.25,2024-01-31 23:13:31,United States,Tulsa,chewy.com,1971787072,True,
1011,1,Edward Said,9,anti viral,meds,google_pay,7,43.91,2024-01-29 01:56:32,United States,Carson City,chewy.com,3149801656,True,
1012,27,Bill Clinton,6,large crate,crates,credit_card,8,136.39,2024-02-13 15:22:20,United States,Scottsdale,onpdg.com,9683264179,True,
1013,50,Harry Wallace,8,diet pills,meds,google_pay,15,58.49,2024-02-09 03:55:10,United States,St. George,amazon.com,5515270730,True,
1014,32,Hannah Arendt,6,large dog,food,google_pay,2,30.93,2024-01-23 14:57:03,United States,Virginia Beach,amazon.com,2110813683,True,
1015,33,Noam Chomsky,2,rope,toy,credit_card,15,12.6,2024-01-29 18:44:49,United States,Tampa,chewy.com,6457695360,True,
1016,43,Henry Kissinger,6,large crate,crates,apple_pay,10,136.39,2024-01-19 14:58:47,United States,Portland,onpdg.com,9509986241,True,
